strategy,family,independence_group,evidence,description,implementation_note,start,end,years,cagr,stress_cagr,annual_vol,excess_shy_sharpe,max_drawdown,ulcer_index,calmar,cvar_5pct_daily,worst_calendar_year,best_calendar_year,max_recovery_days,max_underwater_days,max_trough_to_recovery_days,max_5pct_trough_to_recovery_days,median_5pct_trough_to_recovery_days,share_5pct_recovered_within_20d,n_5pct_drawdowns,n_unrecovered_5pct_drawdowns,largest_year_abs_excess_share,annual_turnover,cagr_2007_2012,cagr_2013_2021,rolling_3y_min,rolling_3y_target_share,rolling_5y_min,rolling_5y_target_share,latest_weights,GFC_return,GFC_maxdd,2011_euro_US_downgrade_return,2011_euro_US_downgrade_maxdd,2018_Q4_return,2018_Q4_maxdd,COVID_crash_return,COVID_crash_maxdd,tier,original_gate,relaxed_5pct_gate,avoided_5pct_drawdown,hard_20d_recovery,median_recovery_20d,majority_recovery_20d,original_joint,relaxed_joint
credit__s25__credit_canary_equity_allocation__retail_all_weather_fixed__SPY_95_105_collar,Monthly ETF strategy-sleeve ensemble,credit_2008_2021,credit_2008_2021,"Monthly equal-weight ('credit_canary_equity_allocation', 'retail_all_weather_fixed', 'SPY_95_105_collar'); 25% risk, residual SHY.",Sleeve-level screen; underlying ETF orders require weight aggregation and netting,2008-02-01,2021-12-31,13.90079365079365,0.03337431518606149,0.033307699915833044,0.020465852538934952,1.0807659211436744,-0.023880405810685956,0.0061000117285398255,1.3975606382336776,-0.00294731235861828,-0.002693594053566728,0.06392660991443821,230,230,118,0,,,0,0,0.12704923126446904,0.12891586944331482,0.031494178574329235,0.0344021195769284,0.016292941666614214,0.0,0.02002288440462241,0.0,"{""SHY"": 0.75, ""SPY_95_105_collar"": 0.08333333333333333, ""credit_canary_equity_allocation"": 0.08333333333333333, ""retail_all_weather_fixed"": 0.08333333333333333}",,,0.000633334857941259,-0.00757638421867135,-0.00841454031036415,-0.014897265819132977,-0.0008936481371241145,-0.020398679922417506,credit_2008_2021,False,False,True,False,False,False,False,False
credit__s25__credit_canary_equity_allocation__cross_asset_mom_126_top3__sector_low_ulcer_positive_trend__retail_all_weather_fixed__all_weather_sleeve_trend_200,Monthly ETF strategy-sleeve ensemble,credit_2008_2021,credit_2008_2021,"Monthly equal-weight ('credit_canary_equity_allocation', 'cross_asset_mom_126_top3', 'sector_low_ulcer_positive_trend', 'retail_all_weather_fixed', 'all_weather_sleeve_trend_200'); 25% risk, residual SHY.",Sleeve-level screen; underlying ETF orders require weight aggregation and netting,2008-02-01,2021-12-31,13.90079365079365,0.03334839085892738,0.03328233885962861,0.022649805995207006,1.0360168008495727,-0.02940663052883874,0.007325317028651642,1.1340432500834463,-0.0032909966890282967,-0.0066061391386883495,0.06192662527056547,338,338,133,0,,,0,0,0.13289421066098867,0.12782993206363336,0.03451207588778127,0.032713692448885556,0.01567571608119067,0.0,0.01863371599965502,0.0,"{""SHY"": 0.75, ""all_weather_sleeve_trend_200"": 0.05, ""credit_canary_equity_allocation"": 0.05, ""cross_asset_mom_126_top3"": 0.05, ""retail_all_weather_fixed"": 0.05, ""sector_low_ulcer_positive_trend"": 0.05}",,,0.011129064083170048,-0.007300971209286966,-0.019159482375528225,-0.019675600900507018,0.0036238790630021,-0.024922024608537874,credit_2008_2021,False,False,True,False,False,False,False,False
credit__s25__credit_canary_equity_allocation__sector_low_ulcer_positive_trend__retail_all_weather_fixed__all_weather_sleeve_trend_200,Monthly ETF strategy-sleeve ensemble,credit_2008_2021,credit_2008_2021,"Monthly equal-weight ('credit_canary_equity_allocation', 'sector_low_ulcer_positive_trend', 'retail_all_weather_fixed', 'all_weather_sleeve_trend_200'); 25% risk, residual SHY.",Sleeve-level screen; underlying ETF orders require weight aggregation and netting,2008-02-01,2021-12-31,13.90079365079365,0.03331116995690975,0.033247993377324425,0.02127147107911298,1.1050786166788364,-0.02307010641244156,0.00627968105045013,1.4439105464613395,-0.0030645873072987443,-0.004082755476209621,0.0630102246669344,245,245,123,0,,,0,0,0.1397433401826834,0.12226945904169748,0.032947728430007706,0.03350962513328648,0.016288596481745632,0.0,0.02034723543780359,0.0,"{""SHY"": 0.75, ""all_weather_sleeve_trend_200"": 0.0625, ""credit_canary_equity_allocation"": 0.0625, ""retail_all_weather_fixed"": 0.0625, ""sector_low_ulcer_positive_trend"": 0.0625}",,,0.008709087168047747,-0.007113067514711413,-0.012882059426963743,-0.015988738770268962,0.00486961152218135,-0.023070106412441338,credit_2008_2021,False,False,True,False,False,False,False,False
credit__s25__credit_canary_equity_allocation__QQQ_vol_target_12__retail_all_weather_fixed__all_weather_sleeve_trend_200__SPY_95_105_collar,Monthly ETF strategy-sleeve ensemble,credit_2008_2021,credit_2008_2021,"Monthly equal-weight ('credit_canary_equity_allocation', 'QQQ_vol_target_12', 'retail_all_weather_fixed', 'all_weather_sleeve_trend_200', 'SPY_95_105_collar'); 25% risk, residual SHY.",Sleeve-level screen; underlying ETF orders require weight aggregation and netting,2008-02-01,2021-12-31,13.90079365079365,0.0332110843940332,0.033144670695444134,0.019987911921220108,1.0877197815531845,-0.020986464130397398,0.005543233030685319,1.5825002338497465,-0.0028841797143910036,-0.00011758402244166355,0.06420322216281904,236,236,106,0,,,0,0,0.1362350651465131,0.1285480470287509,0.03168046061562224,0.03404760354037184,0.0170007396325349,0.0,0.021136858650532497,0.0,"{""QQQ_vol_target_12"": 0.05, ""SHY"": 0.75, ""SPY_95_105_collar"": 0.05, ""all_weather_sleeve_trend_200"": 0.05, ""credit_canary_equity_allocation"": 0.05, ""retail_all_weather_fixed"": 0.05}",,,0.0019161959510471949,-0.007360043975458752,-0.012232575789391187,-0.01453575698160181,-0.001992205450873641,-0.02098646413039751,credit_2008_2021,False,False,True,False,False,False,False,False
credit__s25__credit_canary_equity_allocation__cross_asset_mom_126_top3__SPY_trend_150d__all_weather_sleeve_trend_200__SPY_95_105_collar,Monthly ETF strategy-sleeve ensemble,credit_2008_2021,credit_2008_2021,"Monthly equal-weight ('credit_canary_equity_allocation', 'cross_asset_mom_126_top3', 'SPY_trend_150d', 'all_weather_sleeve_trend_200', 'SPY_95_105_collar'); 25% risk, residual SHY.",Sleeve-level screen; underlying ETF orders require weight aggregation and netting,2008-02-01,2021-12-31,13.90079365079365,0.033161107276195256,0.03309190763678682,0.022463325587442406,0.971538530566237,-0.02598276500440222,0.007244656107248041,1.2762732246001078,-0.0033108299692128818,-0.01055521690991279,0.06147047048249865,304,304,123,0,,,0,0,0.15845378608120925,0.13394645033306896,0.03205602488632642,0.03376486636993148,0.012421413246602064,0.0,0.017989996910470207,0.0,"{""SHY"": 0.75, ""SPY_95_105_collar"": 0.05, ""SPY_trend_150d"": 0.05, ""all_weather_sleeve_trend_200"": 0.05, ""credit_canary_equity_allocation"": 0.05, ""cross_asset_mom_126_top3"": 0.05}",,,0.0037679757368829225,-0.007188718438026487,-0.018364335960288858,-0.01894195962870915,0.0032346947897705647,-0.017949030921809217,credit_2008_2021,False,False,True,False,False,False,False,False
credit__s25__credit_canary_equity_allocation__SPY_trend_150d__all_weather_sleeve_trend_200__SPY_95_105_collar,Monthly ETF strategy-sleeve ensemble,credit_2008_2021,credit_2008_2021,"Monthly equal-weight ('credit_canary_equity_allocation', 'SPY_trend_150d', 'all_weather_sleeve_trend_200', 'SPY_95_105_collar'); 25% risk, residual SHY.",Sleeve-level screen; underlying ETF orders require weight aggregation and netting,2008-02-01,2021-12-31,13.90079365079365,0.03305876990797896,0.03299140186560545,0.021594678090521527,0.9796554519638703,-0.027739566691888817,0.0069955698185604365,1.1917550939123176,-0.0031898536878347816,-0.00905246389462444,0.06241434510273702,305,305,120,0,,,0,0,0.1517942971616929,0.13041259222437812,0.029853571409970137,0.03481268164137963,0.012860292759439007,0.0,0.016438153813012946,0.0,"{""SHY"": 0.75, ""SPY_95_105_collar"": 0.0625, ""SPY_trend_150d"": 0.0625, ""all_weather_sleeve_trend_200"": 0.0625, ""credit_canary_equity_allocation"": 0.0625}",,,-0.00047909006133695087,-0.006221272826827273,-0.011908644148725389,-0.015965426210092004,0.004369519593404814,-0.014354910787168773,credit_2008_2021,False,False,True,False,False,False,False,False
credit__s25__credit_canary_equity_allocation__cross_asset_mom_126_top3__all_weather_sleeve_trend_200,Monthly ETF strategy-sleeve ensemble,credit_2008_2021,credit_2008_2021,"Monthly equal-weight ('credit_canary_equity_allocation', 'cross_asset_mom_126_top3', 'all_weather_sleeve_trend_200'); 25% risk, residual SHY.",Sleeve-level screen; underlying ETF orders require weight aggregation and netting,2008-02-01,2021-12-31,13.90079365079365,0.033004997069000286,0.03293827352946965,0.02519456756570357,0.9315602549523359,-0.03479648516509559,0.008902490317615388,0.9485152569980732,-0.003692569448901724,-0.007287887966745177,0.06758845283605042,352,352,157,0,,,0,0,0.14964620534133938,0.12917101095962086,0.03662621130245869,0.031033531669873993,0.015760573940112543,0.0,0.017635588019155213,0.0,"{""SHY"": 0.75, ""all_weather_sleeve_trend_200"": 0.08333333333333333, ""credit_canary_equity_allocation"": 0.08333333333333333, ""cross_asset_mom_126_top3"": 0.08333333333333333}",,,0.017419216374321422,-0.00982409792155714,-0.02304797788612356,-0.02359234038130542,0.010642233450513405,-0.025549758462198313,credit_2008_2021,False,False,True,False,False,False,False,False
credit__s25__credit_canary_equity_allocation__cross_asset_mom_126_top3__SPY_trend_150d__retail_all_weather_fixed__all_weather_sleeve_trend_200,Monthly ETF strategy-sleeve ensemble,credit_2008_2021,credit_2008_2021,"Monthly equal-weight ('credit_canary_equity_allocation', 'cross_asset_mom_126_top3', 'SPY_trend_150d', 'retail_all_weather_fixed', 'all_weather_sleeve_trend_200'); 25% risk, residual SHY.",Sleeve-level screen; underlying ETF orders require weight aggregation and netting,2008-02-01,2021-12-31,13.90079365079365,0.03293189874398461,0.03286528411894185,0.022929797852845015,1.0050512574103607,-0.02788870486204209,0.007768612070588592,1.1808328463759734,-0.003340414884746312,-0.009950584402130036,0.06243592207836879,353,353,132,0,,,0,0,0.14628931156803163,0.12896969715418152,0.03445072413314887,0.03210371942242429,0.013902526074221155,0.0,0.017398979608331144,0.0,"{""SHY"": 0.75, ""SPY_trend_150d"": 0.05, ""all_weather_sleeve_trend_200"": 0.05, ""credit_canary_equity_allocation"": 0.05, ""cross_asset_mom_126_top3"": 0.05, ""retail_all_weather_fixed"": 0.05}",,,0.013355480650501406,-0.007741161186765599,-0.017800168801228144,-0.018443548721869818,0.006371712920372641,-0.023964584274758227,credit_2008_2021,False,False,True,False,False,False,False,False
credit__s25__credit_canary_equity_allocation__sector_low_ulcer_positive_trend__retail_all_weather_fixed__all_weather_sleeve_trend_200__SPY_95_105_collar,Monthly ETF strategy-sleeve ensemble,credit_2008_2021,credit_2008_2021,"Monthly equal-weight ('credit_canary_equity_allocation', 'sector_low_ulcer_positive_trend', 'retail_all_weather_fixed', 'all_weather_sleeve_trend_200', 'SPY_95_105_collar'); 25% risk, residual SHY.",Sleeve-level screen; underlying ETF orders require weight aggregation and netting,2008-02-01,2021-12-31,13.90079365079365,0.03286585108313189,0.03280132799321556,0.020085825981973105,1.09021191140794,-0.02040991766853628,0.005892355461521296,1.6102882734209922,-0.00288685101070443,-0.004495668606601222,0.06360138435216589,252,252,123,0,,,0,0,0.1385782728086709,0.12492902255737476,0.03091834913302649,0.03393053623217601,0.015600569750387816,0.0,0.02003490847634759,0.0,"{""SHY"": 0.75, ""SPY_95_105_collar"": 0.05, ""all_weather_sleeve_trend_200"": 0.05, ""credit_canary_equity_allocation"": 0.05, ""retail_all_weather_fixed"": 0.05, ""sector_low_ulcer_positive_trend"": 0.05}",,,0.0017524789779574945,-0.008610935702642819,-0.011372092712800264,-0.014283268500136947,0.001340422889861026,-0.019767764344124528,credit_2008_2021,False,False,True,False,False,False,False,False
credit__s25__credit_canary_equity_allocation__SPY_trend_150d__retail_all_weather_fixed__all_weather_sleeve_trend_200,Monthly ETF strategy-sleeve ensemble,credit_2008_2021,credit_2008_2021,"Monthly equal-weight ('credit_canary_equity_allocation', 'SPY_trend_150d', 'retail_all_weather_fixed', 'all_weather_sleeve_trend_200'); 25% risk, residual SHY.",Sleeve-level screen; underlying ETF orders require weight aggregation and netting,2008-02-01,2021-12-31,13.90079365079365,0.0327846602588584,0.03272082548163113,0.02185024979932004,1.0476123191324187,-0.028813976200180447,0.006925270674705107,1.1378041000343815,-0.0031740643595120866,-0.008273401217809062,0.06364364442030879,288,288,107,0,,,0,0,0.13681448779130986,0.12360470906430808,0.032861402634588366,0.03274276932028375,0.014243835666201576,0.0,0.018268481059060093,0.0,"{""SHY"": 0.75, ""SPY_trend_150d"": 0.0625, ""all_weather_sleeve_trend_200"": 0.0625, ""credit_canary_equity_allocation"": 0.0625, ""retail_all_weather_fixed"": 0.0625}",,,0.011488123000044315,-0.006451122189605307,-0.011200886940201271,-0.0163277393677006,0.00829941651618249,-0.02187828616352605,credit_2008_2021,False,False,True,False,False,False,False,False
full__s25__retail_all_weather_fixed__all_weather_sleeve_trend_200,Monthly ETF strategy-sleeve ensemble,full_gfc_2007_2021,full_gfc_2007_2021,"Monthly equal-weight ('retail_all_weather_fixed', 'all_weather_sleeve_trend_200'); 25% risk, residual SHY.",Sleeve-level screen; underlying ETF orders require weight aggregation and netting,2007-02-01,2021-12-31,14.90079365079365,0.03277401152190773,0.032724590079765914,0.02156481420678172,0.9353174437273215,-0.03302828877609032,0.00790074041679712,0.9923012283225928,-0.0030653885267711506,-0.004683627444363125,0.08141189481858446,319,319,163,0,,,0,0,0.12953219964618648,0.09568925606238886,0.04432388912401741,0.02525416344183884,0.008185934647052973,0.0,0.01300845504974113,0.0,"{""SHY"": 0.75, ""all_weather_sleeve_trend_200"": 0.125, ""retail_all_weather_fixed"": 0.125}",0.07362916651594387,-0.03183413952965486,0.02357968380997555,-0.00850649714864371,-0.005040421927491545,-0.007784410421621146,0.014480075352571564,-0.031476925514950294,full_gfc_2007_2021,False,False,True,False,False,False,False,False
credit__s25__credit_canary_equity_allocation__all_weather_sleeve_trend_200,Monthly ETF strategy-sleeve ensemble,credit_2008_2021,credit_2008_2021,"Monthly equal-weight ('credit_canary_equity_allocation', 'all_weather_sleeve_trend_200'); 25% risk, residual SHY.",Sleeve-level screen; underlying ETF orders require weight aggregation and netting,2008-02-01,2021-12-31,13.90079365079365,0.032760018325499685,0.03269882220601339,0.023694863591305817,0.9999561672808984,-0.02972963624214786,0.0070971720788064584,1.1019313542442755,-0.003402896014704374,-0.002577803615195884,0.06554832486802997,259,259,104,0,,,0,0,0.1438171206246185,0.11849623626261645,0.034561214223214565,0.031778076506473685,0.018343490263016182,0.0,0.02053587000805046,0.0,"{""SHY"": 0.75, ""all_weather_sleeve_trend_200"": 0.125, ""credit_canary_equity_allocation"": 0.125}",,,0.0157125584321689,-0.008290906590109004,-0.012485745438593487,-0.016520914136224696,0.01664402159291578,-0.02217887782594319,credit_2008_2021,False,False,True,False,False,False,False,False
full__s25__retail_all_weather_fixed__all_weather_sleeve_trend_200__SPY_95_105_collar,Monthly ETF strategy-sleeve ensemble,full_gfc_2007_2021,full_gfc_2007_2021,"Monthly equal-weight ('retail_all_weather_fixed', 'all_weather_sleeve_trend_200', 'SPY_95_105_collar'); 25% risk, residual SHY.",Sleeve-level screen; underlying ETF orders require weight aggregation and netting,2007-02-01,2021-12-31,14.90079365079365,0.03273547872711968,0.03267999328070448,0.018495469839022532,0.9644875476868293,-0.02814929993364701,0.006057369647193934,1.1629233694721761,-0.0026460385751849265,-0.005160626181629047,0.07131069736732099,268,268,132,0,,,0,0,0.12478019001115866,0.10743876748981389,0.038886580107442725,0.02871340112914833,0.010992375889082417,0.0,0.014994441297608407,0.0,"{""SHY"": 0.75, ""SPY_95_105_collar"": 0.08333333333333333, ""all_weather_sleeve_trend_200"": 0.08333333333333333, ""retail_all_weather_fixed"": 0.08333333333333333}",0.04741987601882758,-0.027300861940967924,0.006950376213583187,-0.005415691144113666,-0.00513946137129806,-0.0072040254545545634,0.005366248886674807,-0.02320811584295468,full_gfc_2007_2021,False,False,True,False,False,False,False,False
credit__s25__credit_canary_equity_allocation__cross_asset_mom_126_top3__all_weather_sleeve_trend_200__SPY_95_105_collar,Monthly ETF strategy-sleeve ensemble,credit_2008_2021,credit_2008_2021,"Monthly equal-weight ('credit_canary_equity_allocation', 'cross_asset_mom_126_top3', 'all_weather_sleeve_trend_200', 'SPY_95_105_collar'); 25% risk, residual SHY.",Sleeve-level screen; underlying ETF orders require weight aggregation and netting,2008-02-01,2021-12-31,13.90079365079365,0.03254340406635925,0.032476396064905044,0.022110699881746316,0.998137454972547,-0.025611328403829514,0.00716728316008519,1.2706644322866605,-0.003229006578272674,-0.006969790200303083,0.05830297082323099,340,340,132,0,,,0,0,0.1525866925077455,0.1297808654707819,0.033193632206564905,0.03218861990559474,0.01416650486797022,0.0,0.018211809313737337,0.0,"{""SHY"": 0.75, ""SPY_95_105_collar"": 0.0625, ""all_weather_sleeve_trend_200"": 0.0625, ""credit_canary_equity_allocation"": 0.0625, ""cross_asset_mom_126_top3"": 0.0625}",,,0.006518286458957245,-0.008449775659074787,-0.018640183184631676,-0.019168187757863997,0.004773641378922333,-0.020816098973145847,credit_2008_2021,False,False,True,False,False,False,False,False
credit__s25__credit_canary_equity_allocation__SPY_trend_150d__retail_all_weather_fixed__all_weather_sleeve_trend_200__SPY_95_105_collar,Monthly ETF strategy-sleeve ensemble,credit_2008_2021,credit_2008_2021,"Monthly equal-weight ('credit_canary_equity_allocation', 'SPY_trend_150d', 'retail_all_weather_fixed', 'all_weather_sleeve_trend_200', 'SPY_95_105_collar'); 25% risk, residual SHY.",Sleeve-level screen; underlying ETF orders require weight aggregation and netting,2008-02-01,2021-12-31,13.90079365079365,0.032443781467315747,0.03237882641457812,0.020506481461857844,1.0481020927855489,-0.02639886001877345,0.00648408855286443,1.2289841850838814,-0.0029870554374317113,-0.007852295253626851,0.06386564004595319,288,288,115,0,,,0,0,0.13542802679419746,0.12581635715779252,0.03084950445741108,0.033315130810904314,0.013643954297155592,0.0,0.01774387027643387,0.0,"{""SHY"": 0.75, ""SPY_95_105_collar"": 0.05, ""SPY_trend_150d"": 0.05, ""all_weather_sleeve_trend_200"": 0.05, ""credit_canary_equity_allocation"": 0.05, ""retail_all_weather_fixed"": 0.05}",,,0.003967592878931336,-0.005645307404326005,-0.010023506377569547,-0.014406148991084833,0.004081563382157816,-0.018816801984319675,credit_2008_2021,False,False,True,False,False,False,False,False
